left_distance_errors,right_distance_errors,left_bearing_errors,right_bearing_errors,ego_cov_list,left_cov_list,right_cov_list,ego_abs_error,left_abs_error,right_abs_error
,0.03233174986738163,,0.17831178202575532,2.0335524678230286,,2.032047927379608,0.22437358825956105,,0.10732983633148495
,0.03233174986738163,,0.17831178202575532,2.0335524678230286,,2.032047927379608,0.22437358825956105,,0.10732983633148495
,0.03233174986738163,,0.17831178202575532,2.0335524678230286,,2.032047927379608,0.22437358825956105,,0.10732983633148495
,0.03233174986738163,,0.17831178202575532,2.0335524678230286,,2.032047927379608,0.22437358825956105,,0.10732983633148495
,0.03233174986738163,,0.17831178202575532,2.0335524678230286,,2.032047927379608,0.22437358825956105,,0.10732983633148495
,0.03233174986738163,,0.17831178202575532,2.0335524678230286,,2.032047927379608,0.22437358825956105,,0.10732983633148495
,0.03233174986738163,,0.17831178202575532,2.0335524678230286,,2.032047927379608,0.22437358825956105,,0.10732983633148495
,0.03233174986738163,,0.17831178202575532,2.0335524678230286,,2.032047927379608,0.22437358825956105,,0.10732983633148495
,0.03233174986738163,,0.17831178202575532,2.0335524678230286,,2.032047927379608,0.22437358825956105,,0.10732983633148495
,0.03233174986738163,,0.17831178202575532,2.0335524678230286,,2.032047927379608,0.22437358825956105,,0.10732983633148495
,0.024364802445646205,,0.18927635429472295,2.0335524678230286,,2.032047927379608,0.2253695639193338,,0.09934016892107282
,0.023699339286892496,,0.19541700558773714,2.0222057700157166,,2.032301962375641,0.22807212066008434,,0.0951516519320544
,0.021792926676170055,,0.20477824801628625,2.018583118915558,,2.0260844826698303,0.23174278108880558,,0.09162216681132553
,0.021468918992027852,,0.21858916803508385,2.016943335533142,,2.021278500556946,0.24013684455599693,,0.08057184366185248
,0.03634285244092439,,0.22902100708677386,2.0193117260932922,,2.01610791683197,0.24683019563569475,,0.08917786392475167
,0.030020067869401146,,0.23882885572813703,2.024897575378418,,2.014577031135559,0.2513671188895997,,0.08033526948292832
,0.03669069932097102,,0.26468793045577366,2.0348808765411377,,2.0166343450546265,0.266300417663726,,0.0821253384451024
,0.032239103453221674,,0.27474339395120767,2.0831379890441895,,2.0214165449142456,0.27474078866025486,,0.0770189598319535
,0.237852450885363,,0.3214395360909246,2.1173871755599976,,2.0357455015182495,0.6246713633810942,,0.28948254250570093
,0.45056672360944816,,4.201394673123269,11.747182369232178,,16.67798376083374,3.840038306149868,,3.228956952224824
,0.9056171514554308,,0.0,10.026406288146973,,9.85725998878479,5.043066647070859,,3.661638849186347
,0.7992014764402597,,0.0,8.682916164398193,,25.80139970779419,4.119520143143168,,4.543631841816115
,0.8139576473322236,,0.0,15.277891933918,,32.2132613658905,4.110577770199847,,4.513765426681374
,0.8008730448739456,,0.0,15.254927575588226,,32.29101634025574,4.091009747158175,,4.483684068766348
,0.797429542814406,,0.0,15.296361088752747,,32.40253949165344,4.0811050091617735,,4.466602134099402
,1.96423910216423,,12.503765912974913,15.339331924915314,,32.439061403274536,4.0971341106507,,4.176097675535595
,1.781927187187529,,16.2446066731881,15.391014397144318,,17.179315328598022,4.121058806597803,,4.317973020650128
,1.6023711378780572,,19.85934968808924,15.444219648838043,,17.1402370929718,4.145624585053768,,4.405738124474966
,1.5432429971241355,,19.74950093257384,15.48994779586792,,17.11774230003357,4.175320438660471,,4.415822621883014
,1.458463494487697,,20.163694629269152,15.520888805389404,,17.126872062683105,4.206752568029112,,4.505471283688119
,1.3233170363941618,,20.57210073276641,15.554038882255554,,17.134987354278564,4.269450618518596,,4.616232374381982
,1.2675289586282066,,20.512048926825354,15.630960583686829,,17.152704000473022,4.30303359375062,,4.632863295498249
,1.1314065123334114,,20.929748165910755,15.680567979812622,,17.15529441833496,4.364195970009612,,4.751811933445926
,1.0716941551490358,,20.997201969109106,15.78955078125,,17.159051418304443,4.3933139242259225,,4.792682593116684
,1.110588245483875,,15.99082901663183,15.854449987411499,,17.168716430664062,4.4632857894119145,,4.781184314477721
,1.149072849259431,,12.644047685907605,16.0082004070282,,17.2273690700531,4.506785026653328,,4.757648479644246
,1.2664981861406197,,7.953676994559356,16.117798447608948,,17.283082008361816,4.545145347872523,,4.681836545421165
,1.3096912092777089,,6.338708377182815,16.18022847175598,,17.363751888275146,4.556630429559201,,4.585919295781197
,1.3384655839765784,,5.087065119694871,16.211077451705933,,17.382360696792603,4.56920495245074,,4.489217728734244
,1.4036996343736945,,2.8804466427111093,16.273026943206787,,17.427533388137817,4.608634049815852,,4.21764770300592
,1.4581722683600233,,2.4005680710551864,16.520931124687195,,17.57838463783264,4.622755986767555,,4.10358389521086
,1.4932360664159106,,1.9724743642079436,16.656631588935852,,17.652962923049927,4.637923119541254,,3.9976224803197886
,1.5594919998720584,,1.313557837829961,16.843239068984985,,17.752602577209473,4.6690807513730315,,3.7936093669503705
,1.5947194301137557,,0.5864172624958557,17.235141158103943,,17.998062133789062,4.7213207565081685,,3.543940513263285
,1.6181862823783604,,0.23219340998922872,18.02430558204651,,18.45763850212097,4.754170274312492,,3.386780712785893
,1.6568134351767014,,9.141285161510932e-05,18.647120237350464,,18.75490927696228,4.80070967559892,,3.174128042350931
,1.6481662370178753,,0.0010622976069542271,19.846089959144592,,19.28296685218811,4.817591149644798,,3.1293426160717406
,1.6365139437065466,,0.0013017394655952617,20.354862093925476,,19.51742672920227,4.835225027117413,,3.090563286569785
,,,,20.922258853912354,,19.78780961036682,,,
