left_distance_errors,right_distance_errors,left_bearing_errors,right_bearing_errors,ego_cov_list,left_cov_list,right_cov_list,ego_abs_error,left_abs_error,right_abs_error
0.40102306888869776,,9.028422852136144,,7.085700035095215,7.3806233406066895,,4.67923159630339,2.427873400499977,
0.39521828261126757,,15.389893397312855,,15.239635705947876,11.384401679039001,,4.47971754934898,2.7824536163120928,
1.9430795867323205,,12.74611002537402,,17.17885398864746,15.393457472324371,,4.1883931958338385,4.084992220679439,
1.7009131714518375,,16.532390527676835,,17.138023853302002,15.444219648838043,,4.316603104435171,4.058425167839707,
1.5685975630573843,,20.116553124207822,,17.119410276412964,15.48994779586792,,4.413825098098658,4.135003293814535,
1.5198187516608979,,20.03706067891777,,17.12673330307007,15.522433936595917,,4.454661348480995,4.174628601623434,
1.4577631085279261,,20.159665984414804,,17.134795427322388,15.554038882255554,,4.495883286175229,4.204456731578009,
1.3938986218499974,,20.294463638587885,,17.142706632614136,15.589094042778015,,4.539452120366705,4.23522401307719,
1.3204610345598127,,20.566407502036576,,17.15251088142395,15.630960583686829,,4.584837696125962,4.261742499954589,
1.27557014938575,,20.418621290809064,,17.155239582061768,15.680567979812622,,4.631032610311836,4.306357688738744,
1.2137437481238553,,20.552817877128625,,17.158677339553833,15.73344874382019,,4.678487839586944,4.3374718628588464,
1.142024552542841,,20.762260792958216,,17.16036605834961,15.790188431739807,,4.729414865517195,4.365035886908906,
1.0534513954301925,,21.191026201870805,,17.16358232498169,15.854449987411499,,4.7816035244132475,4.383078219276306,
0.9993533511378985,,20.575193313642853,,17.18173050880432,15.937112212181091,,4.83341216663165,4.415592116262594,
1.0629131926673523,,15.745307464335093,,17.252563953399658,16.01633393764496,,4.829613849622686,4.449130841920155,
1.0740265309913717,,12.60029621750791,,17.34591007232666,16.098502159118652,,4.829821578250256,4.483780668578067,
1.1089382398457062,,10.13071078158475,,17.439521551132202,16.119640707969666,,4.780228005339928,4.481274901200741,
1.2010674100136711,,7.851715003141014,,17.51829481124878,16.079384088516235,,4.674204072281343,4.5065249410253525,
1.2695098573417383,,6.245127191557391,,17.619160652160645,16.066539883613586,,4.570824055546186,4.530928745896177,
1.3249925904468256,,5.108969758796304,,17.7249698638916,16.07608962059021,,4.4775149868020865,4.55851457694659,
1.3697434820650827,,4.184997444056374,,17.83505868911743,16.105806469917297,,4.383244634291513,4.583545821381891,
1.4082207021665951,,3.4346225601602773,,17.991758108139038,16.11381769180298,,4.28933993598034,4.609429410561705,
1.426028203586064,,2.8466015484411265,,18.16405940055847,16.127363681793213,,4.20000202063056,4.620079186184666,
1.4106859693822926,,2.3552958306855247,,18.340966939926147,16.144049525260925,,4.109882710658178,4.601633727824145,
1.4108459485761387,,1.9422084754979767,,18.517179489135742,16.174551129341125,,4.021534050578621,4.6009585430210755,
1.3990334388522356,,1.5928086542073547,,18.688146591186523,16.241244554519653,,3.9366620916347568,4.591323207089401,
1.4028581588888045,,1.307770332803675,,18.867205381393433,16.31956660747528,,3.8586247839582013,4.597809021442045,
1.4039967180254251,,1.0559555088087502,,19.094431400299072,16.436261296272278,,3.780965731892976,4.602018336303292,
1.4199012028364848,,0.8279534680997844,,19.33988857269287,16.57981586456299,,3.703482731728577,4.621517284863878,
1.4414128754475612,,0.6369373999812652,,19.58924436569214,16.723928451538086,,3.63188042962846,4.646849781869731,
1.4265077080215036,,0.4570444841891217,,19.878655195236206,16.890843152999878,,3.557826822143514,4.638041297484834,
1.468591652441404,,0.16467941739984254,,20.483304262161255,17.29593777656555,,3.4255273408109033,4.690048085001688,
1.4649808264887696,,0.0363498087822144,,20.830743074417114,17.52805805206299,,3.3624576462725098,4.693499415106944,
1.4858799362447854,,0.00012286329279130836,,21.214600563049316,17.78682255744934,,3.3018096063959756,4.719841445544189,
1.5172453785565096,,0.0010403598414247823,,21.66669511795044,18.078701734542847,,3.2436831591694815,4.756379634594678,
