left_distance_errors,right_distance_errors,left_bearing_errors,right_bearing_errors,ego_cov_list,left_cov_list,right_cov_list,ego_abs_error,left_abs_error,right_abs_error
,0.4698623716831207,,0.0,1.9551113843917847,,1.605669617652893,0.24552194125686436,,0.36887307445299616
,0.4698623716831207,,0.0,1.9551113843917847,,1.605669617652893,0.24552194125686436,,0.36887307445299355
,0.4698623716831207,,0.0,1.9551113843917847,,1.605669617652893,0.24552194125686436,,0.36887307445299616
,0.4698623716831207,,0.0,1.9551113843917847,,1.605669617652893,0.24552194125686436,,0.36887307445299616
,0.4594346030621068,,0.0,1.9551113843917847,,1.605669617652893,0.24603750010857797,,0.3592499940317277
,0.4444899294723257,,0.0,1.955328106880188,,1.6055753231048584,0.2488348910778386,,0.34573072005068356
,0.4473174622180238,,0.0,1.9560829997062683,,1.6048951745033264,0.25020554784064813,,0.3490947473643081
,0.47205574399893635,,0.0,1.953859567642212,,1.597120463848114,0.2535725684282095,,0.37636018324408455
,0.4949222750807536,,0.0,1.9638396501541138,,1.568714201450348,0.2551559837233474,,0.4012043901155457
,0.5010260764346697,,0.0,1.9869436621665955,,1.5478063821792603,0.2590989144298517,,0.41064033883351775
,0.5591668791215199,,0.0,2.0122575759887695,,1.5381842255592346,0.259250426463908,,0.46436038642433525
,0.5606065819888428,,0.0,2.0825488567352295,,1.5352036952972412,0.26094593584954323,,0.4639104472011373
,0.5382279893084814,,0.0,2.124844789505005,,1.5509144067764282,0.26119015147246294,,0.4394544055138224
,0.5581147507281088,,0.0,2.1769573092460632,,1.580206274986267,0.26058798581068443,,0.4536697080294701
,0.5569948534550377,,0.0,2.241836130619049,,1.6159723997116089,0.2605686697521972,,0.4457287364780543
,0.1208046704497292,,0.0,2.320695459842682,,1.6669300198554993,0.4187787211757489,,1.7600830817824886
,0.25229916573921685,,0.0,17.02849817276001,,6.114638090133667,1.207942139985519,,1.8129042017577661
,0.272079923691976,,0.0,23.143105030059814,,6.307557821273804,0.18235462383848652,,1.9460699813749422
,0.2964447660919802,,0.0,34.47551870346069,,6.84196138381958,0.18314017818106768,,1.9006961406094574
,0.27056753334596095,,0.0,34.63978719711304,,6.84828245639801,0.18426944109516719,,1.8394904265029481
,1.430794409667925,,0.26555691313610197,34.81122410297394,,6.861369848251343,0.45658712583198585,,1.4433392022088538
,4.364037120993331,,0.0,34.25084471702576,,3.6130160093307495,1.4372337874606036,,5.25775729155223
,4.418784448522182,,0.0,45.77908432483673,,27.0590877532959,1.4194446197963804,,5.348656198911143
,4.42222052128797,,0.02242672881493771,45.56273663043976,,27.04962533712387,1.4209838380784627,,5.3874310007245265
,4.434481261333685,,0.023691700080017492,45.56871843338013,,27.090538382530212,1.4219332539320877,,5.414313247383432
,4.4696996559680855,,0.04576510030317535,45.579184770584106,,27.113398373126984,1.4241042957278776,,5.442265656584643
,4.50292834978435,,0.05631436114991672,45.61174404621124,,27.17318457365036,1.4263823541296017,,5.485888512176102
,4.54142124523783,,0.005167228077335022,45.66911470890045,,27.250127255916595,1.4314718031085503,,5.509718584105627
,4.570065285294859,,0.0,45.82449662685394,,27.4082133769989,1.4359883672366403,,5.528423829815807
,4.610909256661394,,0.042886676247588754,45.90198469161987,,27.530014872550964,1.44241094218856,,5.566563948008667
,4.63077775057975,,0.016919446698856026,45.954049944877625,,27.690510272979736,1.4928044638788358,,5.540265807548436
,4.6280825700732535,,0.012789875724376246,45.67733550071716,,28.488414406776428,1.5266996261450694,,5.519548408726747
,4.634450850579533,,0.011480491663936459,45.650039315223694,,29.057339906692505,1.5457278574546287,,5.516400140089098
,4.644044747444305,,0.009884979919288791,45.66809022426605,,29.35245633125305,1.5691101459295993,,5.51541465245516
,4.65659134734846,,0.007969908291838867,45.64743268489838,,29.69630002975464,1.6125485980982797,,5.5100141646986485
,4.662540421844255,,0.007627478399625478,45.66320788860321,,30.456188559532166,1.6320082486991911,,5.50821342479952
,4.678095934950655,,0.006427772885434141,45.721853494644165,,30.90797996520996,1.6678525006055038,,5.508681346789951
,4.685759409437864,,0.005525155522610362,45.898842453956604,,31.863546133041382,1.68848307355155,,5.507837532378061
,4.68019617392207,,0.004350849685674446,46.04371976852417,,32.330103397369385,1.7378280681703007,,5.48766015269151
,4.682028351289574,,0.0027541901283876283,46.36421096324921,,33.3624883890152,1.792617740610052,,5.472422392112331
,4.690062130697925,,0.0022299334887573114,46.64198684692383,,34.37996518611908,1.822737003854923,,5.471844643639317
,4.699430719841459,,0.002442382630699995,46.77835834026337,,34.85739576816559,1.8518311588394754,,5.474013130643853
,,,,46.8943727016449,,35.337735176086426,,,
