left_distance_errors,right_distance_errors,left_bearing_errors,right_bearing_errors,ego_cov_list,left_cov_list,right_cov_list,ego_abs_error,left_abs_error,right_abs_error
,0.034204807712328034,,0.0786402805732345,1.7853984236717224,,2.1743449568748474,0.18882161852600027,,0.07003420261331428
,0.034204807712328034,,0.0786402805732345,1.7853984236717224,,2.1743449568748474,0.18882161852600027,,0.07003420261331428
,0.034204807712328034,,0.0786402805732345,1.7853984236717224,,2.1743449568748474,0.18882161852600027,,0.07003420261331428
,0.034204807712328034,,0.0786402805732345,1.7853984236717224,,2.1743449568748474,0.18882161852600027,,0.07003420261331428
,0.034204807712328034,,0.0786402805732345,1.7853984236717224,,2.1743449568748474,0.18882161852600027,,0.07003420261331428
,0.034204807712328034,,0.0786402805732345,1.7853984236717224,,2.1743449568748474,0.18882161852600027,,0.07003420261331428
,0.034204807712328034,,0.0786402805732345,1.7853984236717224,,2.1743449568748474,0.18882161852600027,,0.07003420261331428
,0.034204807712328034,,0.0786402805732345,1.7853984236717224,,2.1743449568748474,0.18882161852600027,,0.07003420261331428
,0.03620770139153251,,0.07968280827216434,1.7853984236717224,,2.1743449568748474,0.18863091914109184,,0.06830231906720546
,0.017496253580901566,,0.09545750721847172,1.7857226729393005,,2.174757659435272,0.18631212111669443,,0.08344020559414099
,0.01705434807084316,,0.10057833145488795,1.7958330512046814,,2.222531020641327,0.1850586592840003,,0.08283077855512364
,0.05350832268639749,,0.10587747916269488,1.8062190413475037,,2.2418686151504517,0.1841214735728103,,0.0481323264863729
,0.06068206374878571,,0.11499733880034774,1.8215505480766296,,2.269547462463379,0.17967857554954755,,0.04015431716391932
,0.05753368596541719,,0.11652856899415077,1.8688954710960388,,2.337913393974304,0.17525600167707808,,0.042689181917091465
,0.059901491250656136,,0.11927552348483157,1.8979041576385498,,2.378453552722931,0.17055634680296355,,0.039918583591012656
,0.03540675103721469,,0.12480572691369571,1.9364358186721802,,2.4176217317581177,0.16732551209373475,,0.060282933318784704
,0.050331191951698884,,0.1314745841556452,1.9829522371292114,,2.4685553312301636,0.16354887539331284,,0.045118934248796906
,,,,2.034336566925049,,2.523435354232788,,,
