left_distance_errors,left_distance_errors_std,right_distance_errors,right_distance_errors_std,left_bearing_errors,left_bearing_errors_std,right_bearing_errors,right_bearing_errors_std,ego_cov_list,ego_cov_list_std,left_cov_list,left_cov_list_std,right_cov_list,right_cov_list_std,ego_abs_error,ego_abs_error_std,left_abs_error,left_abs_error_std,right_abs_error,right_abs_error_std
,,2.611546783080958,2.560679357605148,,,0.01121336440746885,0.015858092024874194,30.408832103013992,21.430857305592564,,,29.670320838689804,3.7062231211647036,2.755996792618319,1.8879934262540408,,,4.935557534745438,0.6390455840641657
,,2.6159554020740456,2.5717839336911688,,,0.0118458500400087,0.016752561784418172,30.432539761066437,21.405789160888407,,,29.746538937091827,3.7561520059315,2.7515191315469307,1.8803183804626449,,,4.940457690741416,0.67013295480899
,,3.2169693790661578,1.771628147590109,,,6.274765506639043,8.809136854667704,30.45925834774971,21.38280500925572,,,29.77622988820076,3.765812442931831,2.7606192031892887,1.8901175084457496,,,4.809181666060119,0.8953159655210615
,,3.1424277684859394,1.9240383736886915,,,8.150460517169007,11.446851269672251,30.50137922167778,21.369282867260576,,,22.17624995112419,7.06673271346819,2.7737205803637024,1.9054239926439749,,,4.901930766413114,0.8258409639108356
,,3.0718961915579435,2.078222261161146,,,9.932258458083288,14.039027052389427,30.556667178869247,21.372228257621913,,,22.1951821744442,7.148771891269433,2.788548194081159,1.9191958372897961,,,4.957728354290296,0.7806320693022823
,,3.0566541412094974,2.1402865654121013,,,9.87475046628692,13.965006034473008,30.65722221136093,21.449765182624674,,,22.262977838516235,7.276461880126221,2.8056544029485555,1.9370002836255824,,,4.97212322584941,0.7867278588856222
,,3.0346863755745455,2.2291157757558153,,,10.10329065275837,14.227559746533764,30.71143674850464,21.48267892103229,,,22.328443467617035,7.356132826509637,2.8245817551088357,1.9546847091480999,,,5.036017615848393,0.75030581840836
,,2.9770473934869557,2.3387278995087306,,,10.294510089732633,14.534708075897186,30.75404441356659,21.496053970526127,,,22.41274881362915,7.463881834783617,2.8811275411987163,1.9633853249013256,,,5.078249090965209,0.6533903066350857
,,2.94780576435073,2.3762702471937347,,,10.262419401274865,14.495165084333212,30.654148042201996,21.24599545390554,,,22.820559203624725,8.015557697864052,2.914866609947845,1.9631645753324376,,,5.076205852112498,0.6269810563410324
,,2.8829286814564723,2.4770264063709746,,,10.470614328787345,14.791448923135274,30.665303647518158,21.191616409845025,,,23.106317162513733,8.416017074808373,2.95496191373212,1.992957914945678,,,5.134106036767512,0.540645505732648
,,2.8578694512966702,2.526033328587764,,,10.503543474514196,14.840274161967754,30.728820502758026,21.12731785210638,,,23.255753874778748,8.622039299699326,2.981212035077761,1.997013643085999,,,5.154048622785922,0.5110487401391547
,,2.8835897964161674,2.50740283943698,,,7.9993994624618345,11.301588058256383,30.750941336154938,21.06682009716645,,,23.43250823020935,8.858339314798322,3.037917193755097,2.0157755993585633,,,5.145599239588185,0.5153605294223937
,,2.9058066355518433,2.484396746053768,,,6.325837582153614,8.93529841865161,30.835704147815704,20.969256886359492,,,23.841778814792633,9.35418796810341,3.0693966376762596,2.032774154088984,,,5.132930952221883,0.5307295624402032
,,2.972297060545637,2.4123639028643353,,,3.9800523837223953,5.619553816425142,30.919825971126556,20.933228074378437,,,24.09553098678589,9.63425773826206,3.106498924239013,2.034553283762058,,,5.095258946105558,0.5846675660367124
,,2.9977253093577865,2.3872407180815083,,,3.172116766352713,4.4782368025327965,31.039535462856296,21.01423347427941,,,24.613649010658264,10.252902836283882,3.1225567515553756,2.028086444875277,,,5.046878414079629,0.6518946367971863
,,3.0093308789493243,2.3629603610489793,,,2.5457079846902726,3.5940217271571355,31.12739861011505,21.094863682934932,,,24.856232047080994,10.569650227009559,3.1535165103105203,2.002085794969537,,,4.988438940712877,0.706005408604517
,,3.0428639928316343,2.318128466689812,,,1.4416004164197485,2.03483584739059,31.318618953227997,21.27768027450427,,,25.395010888576508,11.267714739022884,3.2006258952129523,1.9912242281713348,,,4.845035047559126,0.8872596915283854
,,3.074117199528974,2.2852912377071877,,,1.2013990022719718,1.695881160651537,31.58145898580551,21.298802757691384,,,25.97917491197586,11.880511540345331,3.222746495311239,1.9799124102685821,,,4.787714269425088,0.9675064536451429
,,3.0963333931286847,2.2671219812412575,,,0.987458373419322,1.3930229733276411,31.71749496459961,21.29927724691192,,,26.255179345607758,12.16537113124985,3.244877139190365,1.9700645184215515,,,4.735817805481821,1.043965840524563
,,1.5594919998720584,,,,1.313557837829961,,31.86880588531494,21.24936037399695,,,26.54516887664795,12.434566508730509,4.669080751373032,,,,3.7936093669503705,
